CODE_OPERATION;CODE_STATION;DATE;CODE_PAR;LIB_PAR;RESULTAT
031721502020061710;03172150;17/06/2020;5856;IBD;17.4
031721502015070210;03172150;02/07/2015;5856;IBD;17.8
031721502014081810;03172150;18/08/2014;5856;IBD;15.1
031723802020061710;03172380;17/06/2020;5856;IBD;16.5
031723802017091210;03172380;12/09/2017;5856;IBD;15.7
031723852013080510;03172385;05/08/2013;5856;IBD;14.8
031723852012090410;03172385;04/09/2012;5856;IBD;15.7
031723922020061710;03172392;17/06/2020;5856;IBD;18.3
031723922015070210;03172392;02/07/2015;5856;IBD;18.1
031723922014072810;03172392;28/07/2014;5856;IBD;18.4
031730002024091710;03173000;17/09/2024;5856;IBD;12.3
031730002023092110;03173000;21/09/2023;5856;IBD;12.9
031730002022082510;03173000;25/08/2022;5856;IBD;11.4
031730002021090210;03173000;02/09/2021;5856;IBD;13.8
031730002020092210;03173000;22/09/2020;5856;IBD;13.1
031730002019101010;03173000;10/10/2019;5856;IBD;11.9
031730002018101110;03173000;11/10/2018;5856;IBD;12.6
031730002017101910;03173000;19/10/2017;5856;IBD;13.6
031730002016101310;03173000;13/10/2016;5856;IBD;14.5
031730002015091710;03173000;17/09/2015;5856;IBD;11.8
031730002014100910;03173000;09/10/2014;5856;IBD;8
031730002013110510;03173000;05/11/2013;5856;IBD;14.4
031730002012111310;03173000;13/11/2012;5856;IBD;13.9
031730002011110910;03173000;09/11/2011;5856;IBD;8.3
031730002010111710;03173000;17/11/2010;5856;IBD;12.6
031730082024082110;03173008;21/08/2024;5856;IBD;15.5
031730082020061710;03173008;17/06/2020;5856;IBD;14.3
031730082015070210;03173008;02/07/2015;5856;IBD;15.9
031730082014072810;03173008;28/07/2014;5856;IBD;14.5
031732732020061810;03173273;18/06/2020;5856;IBD;20
031732732017091210;03173273;12/09/2017;5856;IBD;15.2
031740002024091710;03174000;17/09/2024;5856;IBD;14.6
031740002023072710;03174000;27/07/2023;5856;IBD;9.5
031740002022082510;03174000;25/08/2022;5856;IBD;12.4
031740002021101910;03174000;19/10/2021;5856;IBD;13.9
031740002021090210;03174000;02/09/2021;5856;IBD;14
031740002020100610;03174000;06/10/2020;5856;IBD;12.7
031740002020092210;03174000;22/09/2020;5856;IBD;13.3
031740002019101010;03174000;10/10/2019;5856;IBD;12.1
031740002018101110;03174000;11/10/2018;5856;IBD;12.6
031740002017102010;03174000;20/10/2017;5856;IBD;12.8
031740002016101310;03174000;13/10/2016;5856;IBD;13.9
031740002015091810;03174000;18/09/2015;5856;IBD;13.2
031740002014100710;03174000;07/10/2014;5856;IBD;14
031740002013110810;03174000;08/11/2013;5856;IBD;13.7
031740002012120310;03174000;03/12/2012;5856;IBD;13.1
031740002010111710;03174000;17/11/2010;5856;IBD;12.6
031742112022081810;03174211;18/08/2022;5856;IBD;11.4
031742112021101910;03174211;19/10/2021;5856;IBD;13.3
031742112020092210;03174211;22/09/2020;5856;IBD;11.9
031742112019101010;03174211;10/10/2019;5856;IBD;12.2
031742112018101110;03174211;11/10/2018;5856;IBD;13.3
031742112017101910;03174211;19/10/2017;5856;IBD;13.6
031742112016101310;03174211;13/10/2016;5856;IBD;14.1
031742112015091810;03174211;18/09/2015;5856;IBD;13.3
031742112014100710;03174211;07/10/2014;5856;IBD;13.8
031742112013110810;03174211;08/11/2013;5856;IBD;14
031742112012111310;03174211;13/11/2012;5856;IBD;13.4
031742112011110910;03174211;09/11/2011;5856;IBD;13.9
031742112010111710;03174211;17/11/2010;5856;IBD;14.2
031745652024071810;03174565;18/07/2024;5856;IBD;15.8
031745652021081810;03174565;18/08/2021;5856;IBD;15.5
031745652019080610;03174565;06/08/2019;5856;IBD;15.5
031745652017070610;03174565;06/07/2017;5856;IBD;14.6
031745652015072910;03174565;29/07/2015;5856;IBD;14.6
031745652013082710;03174565;27/08/2013;5856;IBD;13.4
031745652012082710;03174565;27/08/2012;5856;IBD;13.6
031746152024082110;03174615;21/08/2024;5856;IBD;14.6
031746152019080610;03174615;06/08/2019;5856;IBD;15.6
031746152013080710;03174615;07/08/2013;5856;IBD;16.2
031746152011082910;03174615;29/08/2011;5856;IBD;15.4
031746152010081210;03174615;12/08/2010;5856;IBD;15.8
031746782014082110;03174678;21/08/2014;5856;IBD;12.4
031746782013082710;03174678;27/08/2013;5856;IBD;12
031746952024080810;03174695;08/08/2024;5856;IBD;12.7
031746952023062210;03174695;22/06/2023;5856;IBD;13.6
031746952022061510;03174695;15/06/2022;5856;IBD;12.8
031746952021081810;03174695;18/08/2021;5856;IBD;13.8
031746952020052910;03174695;29/05/2020;5856;IBD;13.4
031746952019080610;03174695;06/08/2019;5856;IBD;14.8
031746952018061910;03174695;19/06/2018;5856;IBD;11.4
031746952017070610;03174695;06/07/2017;5856;IBD;13.1
031746952016081810;03174695;18/08/2016;5856;IBD;12.8
031746952015072910;03174695;29/07/2015;5856;IBD;14.8
031746952014082110;03174695;21/08/2014;5856;IBD;12.7
031746952013082710;03174695;27/08/2013;5856;IBD;13.4
031746952012100310;03174695;03/10/2012;5856;IBD;13.5
031746952011081710;03174695;17/08/2011;5856;IBD;13.7
031746952010081210;03174695;12/08/2010;5856;IBD;13.2
031747122019052810;03174712;28/05/2019;5856;IBD;16.4
031747122014082110;03174712;21/08/2014;5856;IBD;14.7
031747122013082710;03174712;27/08/2013;5856;IBD;14.5
031747152019052910;03174715;29/05/2019;5856;IBD;15.4
031747152015090210;03174715;02/09/2015;5856;IBD;14.6
031747152014082010;03174715;20/08/2014;5856;IBD;14.7
031747152013082710;03174715;27/08/2013;5856;IBD;14.9
031747482024082110;03174748;21/08/2024;5856;IBD;15
031747482019052910;03174748;29/05/2019;5856;IBD;15.3
031747482015090210;03174748;02/09/2015;5856;IBD;13.9
031747482014082010;03174748;20/08/2014;5856;IBD;14.1
031747482013082710;03174748;27/08/2013;5856;IBD;15.6
031747952019052910;03174795;29/05/2019;5856;IBD;14.3
031747952015090210;03174795;02/09/2015;5856;IBD;7.3
031747952014082010;03174795;20/08/2014;5856;IBD;14
031747952013082710;03174795;27/08/2013;5856;IBD;14.2
031748152019053010;03174815;30/05/2019;5856;IBD;13
031748182014070910;03174818;09/07/2014;5856;IBD;14.8
031748182014070910;03174818;09/07/2014;5856;IBD;14.8
031748252024091810;03174825;18/09/2024;5856;IBD;14.2
031748252021060310;03174825;03/06/2021;5856;IBD;14.3
031748252019053010;03174825;30/05/2019;5856;IBD;11.2
031748252016090810;03174825;08/09/2016;5856;IBD;12.4
031748252014073110;03174825;31/07/2014;5856;IBD;12.9
031748252013080610;03174825;06/08/2013;5856;IBD;11.5
031748252012082810;03174825;28/08/2012;5856;IBD;12.7
031748252011071810;03174825;18/07/2011;5856;IBD;11
031748252010081210;03174825;12/08/2010;5856;IBD;6.6
031748372014081910;03174837;19/08/2014;5856;IBD;14.7
031748372013082710;03174837;27/08/2013;5856;IBD;14.9
031748502014070910;03174850;09/07/2014;5856;IBD;13.1
031748502014070910;03174850;09/07/2014;5856;IBD;13.1
031748752019053010;03174875;30/05/2019;5856;IBD;11.2
031748752013082710;03174875;27/08/2013;5856;IBD;14
031748802014070910;03174880;09/07/2014;5856;IBD;15.2
031748802014070910;03174880;09/07/2014;5856;IBD;15.2
031749502015090210;03174950;02/09/2015;5856;IBD;13.4
031749502014070910;03174950;09/07/2014;5856;IBD;14
031749502014070910;03174950;09/07/2014;5856;IBD;14
031750002024082210;03175000;22/08/2024;5856;IBD;15.3
031750002023062210;03175000;22/06/2023;5856;IBD;14.6
031750002022061510;03175000;15/06/2022;5856;IBD;15.9
031750002021081810;03175000;18/08/2021;5856;IBD;14.6
031750002020052910;03175000;29/05/2020;5856;IBD;15.5
031750002019080710;03175000;07/08/2019;5856;IBD;14.9
031750002018061810;03175000;18/06/2018;5856;IBD;14.7
031750002017070510;03175000;05/07/2017;5856;IBD;14.6
031750002016081810;03175000;18/08/2016;5856;IBD;14.4
031750002015072810;03175000;28/07/2015;5856;IBD;15.3
031750002014081910;03175000;19/08/2014;5856;IBD;15.2
031750002013082210;03175000;22/08/2013;5856;IBD;14.8
031750002012100310;03175000;03/10/2012;5856;IBD;15.4
031750002011081710;03175000;17/08/2011;5856;IBD;15.2
031750002010081210;03175000;12/08/2010;5856;IBD;15.7
031764732017072010;03176473;20/07/2017;5856;IBD;15.4
031764732014082010;03176473;20/08/2014;5856;IBD;13.3
031764732013071710;03176473;17/07/2013;5856;IBD;15.6
031765402017072010;03176540;20/07/2017;5856;IBD;15.3
031766902017072010;03176690;20/07/2017;5856;IBD;16.2
031768252019080710;03176825;07/08/2019;5856;IBD;17.8
031768252013082210;03176825;22/08/2013;5856;IBD;16.3
031768502014082110;03176850;21/08/2014;5856;IBD;13.7
031768502013082110;03176850;21/08/2013;5856;IBD;16
031768802019070910;03176880;09/07/2019;5856;IBD;14.4
031768802014082110;03176880;21/08/2014;5856;IBD;15
031768802013080610;03176880;06/08/2013;5856;IBD;14.6
031768802011071810;03176880;18/07/2011;5856;IBD;14
031768802010081110;03176880;11/08/2010;5856;IBD;15.5
031769452024091810;03176945;18/09/2024;5856;IBD;12.2
031769452023062110;03176945;21/06/2023;5856;IBD;15.2
031769452022061610;03176945;16/06/2022;5856;IBD;15.8
031769452021042110;03176945;21/04/2021;5856;IBD;16
031769452020090710;03176945;07/09/2020;5856;IBD;15.2
031769452020052910;03176945;29/05/2020;5856;IBD;15.7
031769452019080810;03176945;08/08/2019;5856;IBD;8.9
031769452017070510;03176945;05/07/2017;5856;IBD;14
031769452016081910;03176945;19/08/2016;5856;IBD;15.6
031769452015072810;03176945;28/07/2015;5856;IBD;15.6
031769452014082010;03176945;20/08/2014;5856;IBD;15.6
031769452013082110;03176945;21/08/2013;5856;IBD;16.4
031769452012100310;03176945;03/10/2012;5856;IBD;16.4
031769452011081710;03176945;17/08/2011;5856;IBD;16.2
031769452010081210;03176945;12/08/2010;5856;IBD;15.6
031780002024091910;03178000;19/09/2024;5856;IBD;15.2
031780002023051810;03178000;18/05/2023;5856;IBD;15.5
031780002022061610;03178000;16/06/2022;5856;IBD;15.1
031780002021042210;03178000;22/04/2021;5856;IBD;15.6
031780002020052910;03178000;29/05/2020;5856;IBD;15.5
031780002019082010;03178000;20/08/2019;5856;IBD;15.5
031780002018061810;03178000;18/06/2018;5856;IBD;14.8
031780002017070410;03178000;04/07/2017;5856;IBD;14.4
031780002016092010;03178000;20/09/2016;5856;IBD;13.3
031780002015072710;03178000;27/07/2015;5856;IBD;14.8
031780002014081810;03178000;18/08/2014;5856;IBD;14.9
031780002013082110;03178000;21/08/2013;5856;IBD;15.4
031780002012100310;03178000;03/10/2012;5856;IBD;15.9
031780002011081710;03178000;17/08/2011;5856;IBD;15.7
031780002010081110;03178000;11/08/2010;5856;IBD;15.4
031782402014081810;03178240;18/08/2014;5856;IBD;15
031782402013082110;03178240;21/08/2013;5856;IBD;15.9
031783192019100310;03178319;03/10/2019;5856;IBD;10.4
031783192015070210;03178319;02/07/2015;5856;IBD;15.2
031783192014073110;03178319;31/07/2014;5856;IBD;14
031783252024080810;03178325;08/08/2024;5856;IBD;12.2
031783252021090710;03178325;07/09/2021;5856;IBD;10.3
031783252021081810;03178325;18/08/2021;5856;IBD;10.9
031783482024080810;03178348;08/08/2024;5856;IBD;14
031783482021082010;03178348;20/08/2021;5856;IBD;14.6
031783482014073110;03178348;31/07/2014;5856;IBD;13.2
031784692024080810;03178469;08/08/2024;5856;IBD;13.9
031784692019080710;03178469;07/08/2019;5856;IBD;15.5
031784692015070210;03178469;02/07/2015;5856;IBD;13.5
031784692014073010;03178469;30/07/2014;5856;IBD;14.2
031785202024080610;03178520;06/08/2024;5856;IBD;15.7
031785202021082010;03178520;20/08/2021;5856;IBD;14.6
031785202016081710;03178520;17/08/2016;5856;IBD;16
031785202014073110;03178520;31/07/2014;5856;IBD;14.3
031785202012083010;03178520;30/08/2012;5856;IBD;13.1
031785202011083010;03178520;30/08/2011;5856;IBD;14.9
031785202010081810;03178520;18/08/2010;5856;IBD;15.8
031786602024080610;03178660;06/08/2024;5856;IBD;14.4
031786602023051710;03178660;17/05/2023;5856;IBD;15.3
031786602022061510;03178660;15/06/2022;5856;IBD;15.7
031786602021080710;03178660;07/08/2021;5856;IBD;15.9
031786602020052710;03178660;27/05/2020;5856;IBD;13.9
031786602019082210;03178660;22/08/2019;5856;IBD;15.7
031786602018062110;03178660;21/06/2018;5856;IBD;9.7
031786602017070610;03178660;06/07/2017;5856;IBD;16
031786602016100510;03178660;05/10/2016;5856;IBD;15.6
031786602015063010;03178660;30/06/2015;5856;IBD;14.9
031786602014072810;03178660;28/07/2014;5856;IBD;17.1
031786602013082710;03178660;27/08/2013;5856;IBD;15.9
031786922012092610;03178692;26/09/2012;5856;IBD;17.1
031786922011081710;03178692;17/08/2011;5856;IBD;18.8
031786922010081810;03178692;18/08/2010;5856;IBD;18
031788352024080610;03178835;06/08/2024;5856;IBD;15.9
031788352023051810;03178835;18/05/2023;5856;IBD;15.4
031788352022062910;03178835;29/06/2022;5856;IBD;15.9
031788352021090310;03178835;03/09/2021;5856;IBD;15.2
031788352020052810;03178835;28/05/2020;5856;IBD;15.7
031788352019082210;03178835;22/08/2019;5856;IBD;16
031788352018062210;03178835;22/06/2018;5856;IBD;9.4
031788352017070610;03178835;06/07/2017;5856;IBD;15.3
031788352016100510;03178835;05/10/2016;5856;IBD;15.6
031788352015063010;03178835;30/06/2015;5856;IBD;11
031788352014072810;03178835;28/07/2014;5856;IBD;15.4
031788352013082710;03178835;27/08/2013;5856;IBD;16.3
031788702012092610;03178870;26/09/2012;5856;IBD;16.3
031788702011083110;03178870;31/08/2011;5856;IBD;16.1
031788702010081710;03178870;17/08/2010;5856;IBD;15.8
031790002024071710;03179000;17/07/2024;5856;IBD;15.5
031790002021082010;03179000;20/08/2021;5856;IBD;14.3
031790002017070710;03179000;07/07/2017;5856;IBD;13.5
031790002016081710;03179000;17/08/2016;5856;IBD;11.8
031790002015070810;03179000;08/07/2015;5856;IBD;15.1
031790002014073010;03179000;30/07/2014;5856;IBD;15.1
031790002013080710;03179000;07/08/2013;5856;IBD;14
031790002012083010;03179000;30/08/2012;5856;IBD;14.3
031790002011083110;03179000;31/08/2011;5856;IBD;16
031790002010081810;03179000;18/08/2010;5856;IBD;16
031796902016081710;03179690;17/08/2016;5856;IBD;15.1
031796902012092610;03179690;26/09/2012;5856;IBD;12.7
031796902011083110;03179690;31/08/2011;5856;IBD;15.3
031796902010081710;03179690;17/08/2010;5856;IBD;15
031797402024080610;03179740;06/08/2024;5856;IBD;15.3
031797402021090210;03179740;02/09/2021;5856;IBD;15.4
031797402019080110;03179740;01/08/2019;5856;IBD;15.6
031797402016081710;03179740;17/08/2016;5856;IBD;15.9
031797402014073010;03179740;30/07/2014;5856;IBD;14
031797402012082710;03179740;27/08/2012;5856;IBD;14.8
031797402011083110;03179740;31/08/2011;5856;IBD;15.7
031797402010081810;03179740;18/08/2010;5856;IBD;15.9
031801002024080610;03180100;06/08/2024;5856;IBD;15.3
031801002023051710;03180100;17/05/2023;5856;IBD;15
031801002022092010;03180100;20/09/2022;5856;IBD;15.3
031801002021060210;03180100;02/06/2021;5856;IBD;15.1
031801002020061810;03180100;18/06/2020;5856;IBD;15.6
031801002019080110;03180100;01/08/2019;5856;IBD;15.9
031801002017070710;03180100;07/07/2017;5856;IBD;14.2
031801002016081610;03180100;16/08/2016;5856;IBD;13.3
031801002015070810;03180100;08/07/2015;5856;IBD;14.4
031801002014072910;03180100;29/07/2014;5856;IBD;13.6
031801002013080810;03180100;08/08/2013;5856;IBD;13.6
031801002012092610;03180100;26/09/2012;5856;IBD;15.7
031801002011083110;03180100;31/08/2011;5856;IBD;15.4
031801002010081810;03180100;18/08/2010;5856;IBD;15.2
031810002021042210;03181000;22/04/2021;5856;IBD;15.4
031810002017070710;03181000;07/07/2017;5856;IBD;12.9
031810002016092010;03181000;20/09/2016;5856;IBD;12.3
031810002015070710;03181000;07/07/2015;5856;IBD;14.9
031810002014091110;03181000;11/09/2014;5856;IBD;14.7
031810002013080810;03181000;08/08/2013;5856;IBD;14.8
031810002012080910;03181000;09/08/2012;5856;IBD;15.1
031810002011083110;03181000;31/08/2011;5856;IBD;15.3
031810002010081810;03181000;18/08/2010;5856;IBD;15.4
031820002015070210;03182000;02/07/2015;5856;IBD;17.2
031820002014072910;03182000;29/07/2014;5856;IBD;14
031821002020061810;03182100;18/06/2020;5856;IBD;16.6
031821002015070710;03182100;07/07/2015;5856;IBD;16.8
031821002014072910;03182100;29/07/2014;5856;IBD;15.6
031824062015092110;03182406;21/09/2015;5856;IBD;13
031824062014092310;03182406;23/09/2014;5856;IBD;13.9
031824062013092710;03182406;27/09/2013;5856;IBD;13.7
031824112015092110;03182411;21/09/2015;5856;IBD;14.5
031824112014092310;03182411;23/09/2014;5856;IBD;15.3
031824112013092710;03182411;27/09/2013;5856;IBD;14.5
031824152024071010;03182415;10/07/2024;5856;IBD;14.8
031824152021050510;03182415;05/05/2021;5856;IBD;15.2
031824152017071110;03182415;11/07/2017;5856;IBD;12.4
031824152016070810;03182415;08/07/2016;5856;IBD;12.7
031824152015092410;03182415;24/09/2015;5856;IBD;13.3
031824152014090810;03182415;08/09/2014;5856;IBD;11.6
031824152012080710;03182415;07/08/2012;5856;IBD;12.2
031824152011083110;03182415;31/08/2011;5856;IBD;12.5
031824152010081210;03182415;12/08/2010;5856;IBD;15.7
031824462015092110;03182446;21/09/2015;5856;IBD;14.2
031824462014092310;03182446;23/09/2014;5856;IBD;14.6
031824462013092710;03182446;27/09/2013;5856;IBD;14.4
031830002022081210;03183000;12/08/2022;5856;IBD;12.4
031830002021100710;03183000;07/10/2021;5856;IBD;11.8
031830002020091810;03183000;18/09/2020;5856;IBD;12.8
031830002019101010;03183000;10/10/2019;5856;IBD;12.3
031830002018101110;03183000;11/10/2018;5856;IBD;14.1
031830002017101910;03183000;19/10/2017;5856;IBD;11.2
031830002016101110;03183000;11/10/2016;5856;IBD;14.4
031830002015091610;03183000;16/09/2015;5856;IBD;14.5
031830002014100810;03183000;08/10/2014;5856;IBD;14.5
031830002013110510;03183000;05/11/2013;5856;IBD;14.8
031830002012111310;03183000;13/11/2012;5856;IBD;13.1
031830002011110910;03183000;09/11/2011;5856;IBD;11.6
031830002010111710;03183000;17/11/2010;5856;IBD;14.4
031832002020071010;03183200;10/07/2020;5856;IBD;15.9
031832002017071110;03183200;11/07/2017;5856;IBD;13.7
031832002016061410;03183200;14/06/2016;5856;IBD;15.6
031834602022081810;03183460;18/08/2022;5856;IBD;10.4
031834602021102110;03183460;21/10/2021;5856;IBD;12
031834602020091610;03183460;16/09/2020;5856;IBD;13.3
031834602019112210;03183460;22/11/2019;5856;IBD;12
031834602019100710;03183460;07/10/2019;5856;IBD;11.6
031834602018100910;03183460;09/10/2018;5856;IBD;12
031834602017102010;03183460;20/10/2017;5856;IBD;11.9
031839502020070910;03183950;09/07/2020;5856;IBD;15.2
031839502017071110;03183950;11/07/2017;5856;IBD;16.1
031839502016061410;03183950;14/06/2016;5856;IBD;16.3
031840002022081810;03184000;18/08/2022;5856;IBD;9.4
031840002020092510;03184000;25/09/2020;5856;IBD;13.6
031840002019112110;03184000;21/11/2019;5856;IBD;9.3
031840002019100710;03184000;07/10/2019;5856;IBD;10.1
031840002018100910;03184000;09/10/2018;5856;IBD;11.8
031840002017102010;03184000;20/10/2017;5856;IBD;12.6
031840002016101110;03184000;11/10/2016;5856;IBD;13
031840002015091610;03184000;16/09/2015;5856;IBD;12.4
031840002014100810;03184000;08/10/2014;5856;IBD;11.9
031840002013110610;03184000;06/11/2013;5856;IBD;13.3
031840002012111610;03184000;16/11/2012;5856;IBD;12.9
031840002011110810;03184000;08/11/2011;5856;IBD;12.1
031840002010111810;03184000;18/11/2010;5856;IBD;13.9
031848502021042810;03184850;28/04/2021;5856;IBD;12.1
031848502017092110;03184850;21/09/2017;5856;IBD;11.1
031848502016092910;03184850;29/09/2016;5856;IBD;13.1
031850002022081810;03185000;18/08/2022;5856;IBD;11.2
031850002021102110;03185000;21/10/2021;5856;IBD;9.4
031850002020092510;03185000;25/09/2020;5856;IBD;9.1
031850002019112110;03185000;21/11/2019;5856;IBD;13.6
031850002019100710;03185000;07/10/2019;5856;IBD;11.2
031850002018100910;03185000;09/10/2018;5856;IBD;11.7
031850002017102010;03185000;20/10/2017;5856;IBD;8
031850002016101110;03185000;11/10/2016;5856;IBD;8.6
031850002015091610;03185000;16/09/2015;5856;IBD;8.8
031850002014100810;03185000;08/10/2014;5856;IBD;7.7
031850002013110610;03185000;06/11/2013;5856;IBD;12.1
031850002012111610;03185000;16/11/2012;5856;IBD;10
031850002011110810;03185000;08/11/2011;5856;IBD;12.2
031850002010111810;03185000;18/11/2010;5856;IBD;11.1
031851612024072310;03185161;23/07/2024;5856;IBD;15.4
031851612019073010;03185161;30/07/2019;5856;IBD;15.1
031851612017071010;03185161;10/07/2017;5856;IBD;19.5
031851612013071010;03185161;10/07/2013;5856;IBD;16.1
031856202024072410;03185620;24/07/2024;5856;IBD;13.6
031856202018080210;03185620;02/08/2018;5856;IBD;15
031856202011091910;03185620;19/09/2011;5856;IBD;10.9
031856202010082510;03185620;25/08/2010;5856;IBD;15.8
031856252017071010;03185625;10/07/2017;5856;IBD;14.5
031856252013071010;03185625;10/07/2013;5856;IBD;12.4
031858052017071010;03185805;10/07/2017;5856;IBD;15.1
031858052013071010;03185805;10/07/2013;5856;IBD;17.3
031858552024072410;03185855;24/07/2024;5856;IBD;16.3
031858552019073010;03185855;30/07/2019;5856;IBD;17
031858552016070510;03185855;05/07/2016;5856;IBD;18.7
031858552013071010;03185855;10/07/2013;5856;IBD;17.4
031859502024072610;03185950;26/07/2024;5856;IBD;15.9
031859502018080210;03185950;02/08/2018;5856;IBD;17.3
031859502016070510;03185950;05/07/2016;5856;IBD;16.1
031859502013071010;03185950;10/07/2013;5856;IBD;16.1
031859502011091910;03185950;19/09/2011;5856;IBD;17.5
031859502010082510;03185950;25/08/2010;5856;IBD;16.6
031859642024072610;03185964;26/07/2024;5856;IBD;16
031859642018062010;03185964;20/06/2018;5856;IBD;11.9
031859642016070510;03185964;05/07/2016;5856;IBD;16.3
031859802024072410;03185980;24/07/2024;5856;IBD;15.9
031863202020052610;03186320;26/05/2020;5856;IBD;15.9
031863202015062510;03186320;25/06/2015;5856;IBD;15.4
031863202014091610;03186320;16/09/2014;5856;IBD;14.9
031863252020052610;03186325;26/05/2020;5856;IBD;15.9
031863252012083110;03186325;31/08/2012;5856;IBD;15.8
031863252011092910;03186325;29/09/2011;5856;IBD;15
031863252010081610;03186325;16/08/2010;5856;IBD;15.8
031903002024091010;03190300;10/09/2024;5856;IBD;14.4
031903002022090710;03190300;07/09/2022;5856;IBD;15.8
031903002021090110;03190300;01/09/2021;5856;IBD;15.8
031903002020100610;03190300;06/10/2020;5856;IBD;15.7
031903002019073010;03190300;30/07/2019;5856;IBD;15
031903002018082810;03190300;28/08/2018;5856;IBD;7.9
031903002017092510;03190300;25/09/2017;5856;IBD;12.6
031903002016102010;03190300;20/10/2016;5856;IBD;14.3
031903002015101310;03190300;13/10/2015;5856;IBD;14.9
031903002014100210;03190300;02/10/2014;5856;IBD;16.4
031903002013091810;03190300;18/09/2013;5856;IBD;15.5
031903002012091810;03190300;18/09/2012;5856;IBD;16.1
031903002011100610;03190300;06/10/2011;5856;IBD;15.5
031903002010090110;03190300;01/09/2010;5856;IBD;15.7
031909222023051710;03190922;17/05/2023;5856;IBD;16.4
031909222017072710;03190922;27/07/2017;5856;IBD;16.6
031910002023051710;03191000;17/05/2023;5856;IBD;15.1
031910002017080210;03191000;02/08/2017;5856;IBD;14.2
031910012020061610;03191001;16/06/2020;5856;IBD;16.3
031913502023072510;03191350;25/07/2023;5856;IBD;15.6
031913502017091210;03191350;12/09/2017;5856;IBD;14.8
031913502012090410;03191350;04/09/2012;5856;IBD;15.1
031913722023051810;03191372;18/05/2023;5856;IBD;16.2
031913722017071010;03191372;10/07/2017;5856;IBD;15.9
031913722015072210;03191372;22/07/2015;5856;IBD;15.9
031913722014091210;03191372;12/09/2014;5856;IBD;15.4
031917002024082110;03191700;21/08/2024;5856;IBD;15.1
031917002023072510;03191700;25/07/2023;5856;IBD;10.8
031917002022061610;03191700;16/06/2022;5856;IBD;14.3
031917002021042210;03191700;22/04/2021;5856;IBD;14.6
031917002020061610;03191700;16/06/2020;5856;IBD;14.2
031917002019070910;03191700;09/07/2019;5856;IBD;15.3
031917002017072710;03191700;27/07/2017;5856;IBD;12.7
031917002016100710;03191700;07/10/2016;5856;IBD;13.8
031917002015092910;03191700;29/09/2015;5856;IBD;15.3
031917002014073110;03191700;31/07/2014;5856;IBD;14.8
031917002013091710;03191700;17/09/2013;5856;IBD;15.3
031917002012091810;03191700;18/09/2012;5856;IBD;15.5
031917002011101210;03191700;12/10/2011;5856;IBD;15.8
031917002010090210;03191700;02/09/2010;5856;IBD;15.7
031923782017072810;03192378;28/07/2017;5856;IBD;15.5
031923782015072210;03192378;22/07/2015;5856;IBD;13.2
031923782014082110;03192378;21/08/2014;5856;IBD;16
031923802024070910;03192380;09/07/2024;5856;IBD;15.2
031924002017072710;03192400;27/07/2017;5856;IBD;15.1
031930002023080110;03193000;01/08/2023;5856;IBD;13.9
031930002020100510;03193000;05/10/2020;5856;IBD;15.8
031930002018083010;03193000;30/08/2018;5856;IBD;15.3
031930002017092610;03193000;26/09/2017;5856;IBD;15.6
031930002016091910;03193000;19/09/2016;5856;IBD;15.3
031930002015090210;03193000;02/09/2015;5856;IBD;16.5
031930002014100110;03193000;01/10/2014;5856;IBD;15.2
031930002013091710;03193000;17/09/2013;5856;IBD;15.3
031930002012080910;03193000;09/08/2012;5856;IBD;14.3
031930002011101210;03193000;12/10/2011;5856;IBD;15.2
031930002010090210;03193000;02/09/2010;5856;IBD;15.3
031942502017072510;03194250;25/07/2017;5856;IBD;14
031942502016072010;03194250;20/07/2016;5856;IBD;13.5
031942802023072510;03194280;25/07/2023;5856;IBD;12.3
031942802017060210;03194280;02/06/2017;5856;IBD;13.4
031942802011080810;03194280;08/08/2011;5856;IBD;13.8
031942802010082010;03194280;20/08/2010;5856;IBD;13.2
031943502023060610;03194350;06/06/2023;5856;IBD;14.3
031943502020060410;03194350;04/06/2020;5856;IBD;14.2
031943502018082110;03194350;21/08/2018;5856;IBD;13.8
031943502017072510;03194350;25/07/2017;5856;IBD;14.3
031943502016072010;03194350;20/07/2016;5856;IBD;14.2
031943502015092810;03194350;28/09/2015;5856;IBD;14.5
031943502014080410;03194350;04/08/2014;5856;IBD;14.3
031943502013080510;03194350;05/08/2013;5856;IBD;14.7
031943502012081010;03194350;10/08/2012;5856;IBD;14.5
031943502011100610;03194350;06/10/2011;5856;IBD;14.7
031943502010090110;03194350;01/09/2010;5856;IBD;14.6
031943622024070910;03194362;09/07/2024;5856;IBD;12.1
031943622017060210;03194362;02/06/2017;5856;IBD;14.9
031943622016071410;03194362;14/07/2016;5856;IBD;18.6
031954172024090910;03195417;09/09/2024;5856;IBD;15.7
031954172023061510;03195417;15/06/2023;5856;IBD;14.8
031954172017072510;03195417;25/07/2017;5856;IBD;14.7
031954172016071910;03195417;19/07/2016;5856;IBD;10.2
031956102023061510;03195610;15/06/2023;5856;IBD;15.6
031956102017053110;03195610;31/05/2017;5856;IBD;15.9
031956102016071210;03195610;12/07/2016;5856;IBD;15.4
031960002023061510;03196000;15/06/2023;5856;IBD;15.4
031960002020070110;03196000;01/07/2020;5856;IBD;15.4
031960002018091910;03196000;19/09/2018;5856;IBD;15.4
031960002017072510;03196000;25/07/2017;5856;IBD;15.3
031960002016071910;03196000;19/07/2016;5856;IBD;15.1
